image&nbsp;&nbsp;&nbsp;	name&nbsp;	pass&nbsp;&nbsp;&nbsp;	fail&nbsp;&nbsp;&nbsp;	errors&nbsp;&nbsp;&nbsp;	skipped&nbsp;&nbsp;&nbsp;	avg time&nbsp;	fail msg&nbsp;
<img src="/images/passed.png" height="17" width="17">	org.apache.hadoop.hbase.procedure2.TestProcedureRollbackAIOOB#testArrayIndexOutOfBounds	60	0	 0	0	13.65	
<img src="/images/passed.png" height="17" width="17">	org.apache.hadoop.hbase.replication.TestReplicationEndpoint#testWALEntryFilterAddValidation	100	0	 0	0	2.68	
<img src="/images/passed.png" height="17" width="17">	org.apache.hadoop.hbase.procedure2.TestProcedureRecovery#testStateMachineRollbackRecovery	100	0	 0	0	4.40	
<img src="/images/passed.png" height="17" width="17">	org.apache.hadoop.hbase.procedure2.TestChildProcedures#testChildRollbackLoad	100	0	 0	0	1.56	
<img src="/images/passed.png" height="17" width="17">	org.apache.hadoop.hbase.regionserver.TestStripeStoreEngine#testCompactionContextForceSelect	100	0	 0	0	.46	
<img src="/images/passed.png" height="17" width="17">	org.apache.hadoop.hbase.regionserver.TestSyncTimeRangeTracker#testAlwaysDecrementingSetsMaximum	201	0	 0	0	.05	
<img src="/images/failed.png" height="14" width="14">	org.apache.hadoop.hbase.client.TestSeparateClientZKCluster#testMasterSwitch	33	7	 32	0	104.92	sleep interrupted<br/><br/>java.lang.InterruptedException: sleep interrupted<br/>&nbsp; &nbsp;at java.base/java.lang.Thread.sleep(Native Method)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.TestSeparateClientZKCluster.testMasterSwitch(TestSeparateClientZKCluster.java:133)<br/>&nbsp; &nbsp;at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)<br/>&nbsp; &nbsp;at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)<br/>&nbsp; &nbsp;at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)<br/>&nbsp; &nbsp;at java.base/java.lang.reflect.Method.invoke(Method.java:566)<br/>&nbsp; &nbsp;at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59)<br/>&nbsp; &nbsp;at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)<br/>&nbsp; &nbsp;at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56)<br/>&nbsp; &nbsp;at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)<br/>&nbsp; &nbsp;at org.junit.rules.TestWatcher$1.evaluate(TestWatcher.java:61)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306)<br/>&nbsp; &nbsp;at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366)<br/>&nbsp; &nbsp;at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103)<br/>&nbsp; &nbsp;at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293)<br/>&nbsp; &nbsp;at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)<br/>&nbsp; &nbsp;at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)<br/>&nbsp; &nbsp;at org.junit.internal.runners.statements.FailOnTimeout$CallableStatement.call(FailOnTimeout.java:288)<br/>&nbsp; &nbsp;at org.junit.internal.runners.statements.FailOnTimeout$CallableStatement.call(FailOnTimeout.java:282)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)<br/>&nbsp; &nbsp;at java.base/java.lang.Thread.run(Thread.java:834)<br/>
<img src="/images/passed.png" height="17" width="17">	org.apache.hadoop.hbase.procedure2.TestProcedureRecovery#testMultiStepProcRecovery	100	0	 0	0	1.09	
<img src="/images/passed.png" height="17" width="17">	org.apache.hadoop.hbase.regionserver.TestSyncTimeRangeTracker#testExtreme	201	0	 0	0	.05	
<img src="/images/failed.png" height="14" width="14">	org.apache.hadoop.hbase.client.TestSeparateClientZKCluster#testMetaMoveDuringClientZkClusterRestart	8	3	 51	0	9.32	Failed after attempts=3, exceptions:<br/>2020-02-03T22:18:16.593Z, org.apache.hadoop.hbase.client.RetriesExhaustedException: Failed after attempts=3, exceptions:<br/>2020-02-03T22:18:10.062Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:13.307Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:16.588Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/><br/>2020-02-03T22:18:25.771Z, org.apache.hadoop.hbase.client.RetriesExhaustedException: Failed after attempts=3, exceptions:<br/>2020-02-03T22:18:19.847Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:22.671Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:25.770Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/><br/>2020-02-03T22:18:35.526Z, org.apache.hadoop.hbase.client.RetriesExhaustedException: Failed after attempts=3, exceptions:<br/>2020-02-03T22:18:29.017Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:33.002Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:35.525Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/><br/><br/><br/>org.apache.hadoop.hbase.client.RetriesExhaustedException: <br/>Failed after attempts=3, exceptions:<br/>2020-02-03T22:18:16.593Z, org.apache.hadoop.hbase.client.RetriesExhaustedException: Failed after attempts=3, exceptions:<br/>2020-02-03T22:18:10.062Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:13.307Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:16.588Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/><br/>2020-02-03T22:18:25.771Z, org.apache.hadoop.hbase.client.RetriesExhaustedException: Failed after attempts=3, exceptions:<br/>2020-02-03T22:18:19.847Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:22.671Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:25.770Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/><br/>2020-02-03T22:18:35.526Z, org.apache.hadoop.hbase.client.RetriesExhaustedException: Failed after attempts=3, exceptions:<br/>2020-02-03T22:18:29.017Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:33.002Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:35.525Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/><br/><br/>&nbsp; &nbsp;at java.base/java.lang.Thread.getStackTrace(Thread.java:1606)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.util.FutureUtils.setStackTrace(FutureUtils.java:130)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.util.FutureUtils.rethrow(FutureUtils.java:145)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.util.FutureUtils.get(FutureUtils.java:168)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.TableOverAsyncTable.get(TableOverAsyncTable.java:180)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.TestSeparateClientZKCluster.testMetaMoveDuringClientZkClusterRestart(TestSeparateClientZKCluster.java:228)<br/>&nbsp; &nbsp;at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)<br/>&nbsp; &nbsp;at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)<br/>&nbsp; &nbsp;at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)<br/>&nbsp; &nbsp;at java.base/java.lang.reflect.Method.invoke(Method.java:566)<br/>&nbsp; &nbsp;at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59)<br/>&nbsp; &nbsp;at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)<br/>&nbsp; &nbsp;at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56)<br/>&nbsp; &nbsp;at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)<br/>&nbsp; &nbsp;at org.junit.rules.TestWatcher$1.evaluate(TestWatcher.java:61)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306)<br/>&nbsp; &nbsp;at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366)<br/>&nbsp; &nbsp;at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103)<br/>&nbsp; &nbsp;at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66)<br/>&nbsp; &nbsp;at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293)<br/>&nbsp; &nbsp;at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)<br/>&nbsp; &nbsp;at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)<br/>&nbsp; &nbsp;at org.junit.internal.runners.statements.FailOnTimeout$CallableStatement.call(FailOnTimeout.java:288)<br/>&nbsp; &nbsp;at org.junit.internal.runners.statements.FailOnTimeout$CallableStatement.call(FailOnTimeout.java:282)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)<br/>&nbsp; &nbsp;at java.base/java.lang.Thread.run(Thread.java:834)<br/>&nbsp; &nbsp;at --------Future.get--------(Unknown Source)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncRpcRetryingCaller.completeExceptionally(AsyncRpcRetryingCaller.java:111)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncRpcRetryingCaller.onError(AsyncRpcRetryingCaller.java:181)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncSingleRequestRpcRetryingCaller.lambda$doCall$7(AsyncSingleRequestRpcRetryingCaller.java:110)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.util.FutureUtils.lambda$addListener$0(FutureUtils.java:68)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.uniWhenComplete(CompletableFuture.java:859)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture$UniWhenComplete.tryFire(CompletableFuture.java:837)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:506)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.completeExceptionally(CompletableFuture.java:2088)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncRegionLocator.lambda$getRegionLocation$3(AsyncRegionLocator.java:110)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.util.FutureUtils.lambda$addListener$0(FutureUtils.java:68)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.uniWhenComplete(CompletableFuture.java:859)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture$UniWhenComplete.tryFire(CompletableFuture.java:837)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:506)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.completeExceptionally(CompletableFuture.java:2088)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncNonMetaRegionLocator.complete(AsyncNonMetaRegionLocator.java:304)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncNonMetaRegionLocator.access$500(AsyncNonMetaRegionLocator.java:71)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncNonMetaRegionLocator$1.onError(AsyncNonMetaRegionLocator.java:447)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncClientScanner.lambda$openScanner$2(AsyncClientScanner.java:209)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.util.FutureUtils.lambda$addListener$0(FutureUtils.java:68)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.uniWhenComplete(CompletableFuture.java:859)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture$UniWhenComplete.tryFire(CompletableFuture.java:837)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:506)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.completeExceptionally(CompletableFuture.java:2088)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncRpcRetryingCaller.completeExceptionally(AsyncRpcRetryingCaller.java:111)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncRpcRetryingCaller.onError(AsyncRpcRetryingCaller.java:181)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncSingleRequestRpcRetryingCaller.lambda$doCall$7(AsyncSingleRequestRpcRetryingCaller.java:110)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.util.FutureUtils.lambda$addListener$0(FutureUtils.java:68)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.uniWhenComplete(CompletableFuture.java:859)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture$UniWhenComplete.tryFire(CompletableFuture.java:837)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:506)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.completeExceptionally(CompletableFuture.java:2088)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.AsyncRegionLocator.lambda$getRegionLocation$3(AsyncRegionLocator.java:110)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.util.FutureUtils.lambda$addListener$0(FutureUtils.java:68)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.uniWhenComplete(CompletableFuture.java:859)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture$UniWhenComplete.tryFire(CompletableFuture.java:837)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:506)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.completeExceptionally(CompletableFuture.java:2088)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.ConnectionUtils.lambda$getOrFetch$6(ConnectionUtils.java:558)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.util.FutureUtils.lambda$addListener$0(FutureUtils.java:68)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.uniWhenComplete(CompletableFuture.java:859)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture$UniWhenComplete.tryFire(CompletableFuture.java:837)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:506)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.completeExceptionally(CompletableFuture.java:2088)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.client.ZKAsyncRegistry.lambda$getMetaRegionLocation$5(ZKAsyncRegistry.java:202)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.util.FutureUtils.lambda$addListener$0(FutureUtils.java:68)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.uniWhenComplete(CompletableFuture.java:859)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture$UniWhenComplete.tryFire(CompletableFuture.java:837)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:506)<br/>&nbsp; &nbsp;at java.base/java.util.concurrent.CompletableFuture.completeExceptionally(CompletableFuture.java:2088)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.zookeeper.ReadOnlyZKClient$ZKTask$1.exec(ReadOnlyZKClient.java:198)<br/>&nbsp; &nbsp;at org.apache.hadoop.hbase.zookeeper.ReadOnlyZKClient.run(ReadOnlyZKClient.java:342)<br/>&nbsp; &nbsp;at java.base/java.lang.Thread.run(Thread.java:834)<br/>Caused by: org.apache.hadoop.hbase.client.RetriesExhaustedException: Failed after attempts=3, exceptions:<br/>2020-02-03T22:18:29.017Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:33.002Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>2020-02-03T22:18:35.525Z, org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/><br/>&nbsp; &nbsp;... 29 more<br/>Caused by: org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hbase<br/>&nbsp; &nbsp;at org.apache.zookeeper.KeeperException.create(KeeperException.java:102)<br/>&nbsp; &nbsp;at org.apache.zookeeper.KeeperException.create(KeeperException.java:54)<br/>&nbsp; &nbsp;... 3 more<br/>
